mode: atomic
github.com/thediveo/lxkns/discovery.go:79.65,82.44 3 1
github.com/thediveo/lxkns/discovery_bindmount.go:202.2,202.24 1 5
github.com/thediveo/lxkns/discovery_fd.go:40.86,41.28 1 12
github.com/thediveo/lxkns/discovery_fd.go:41.28,43.3 1 7
github.com/thediveo/lxkns/discovery_fd.go:44.2,44.34 1 5
github.com/thediveo/lxkns/discovery_fd.go:49.95,53.36 1 7
github.com/thediveo/lxkns/discovery_fd.go:53.36,56.17 3 275
github.com/thediveo/lxkns/discovery_fd.go:56.17,57.12 1 178
github.com/thediveo/lxkns/discovery_fd.go:59.3,59.37 1 97
github.com/thediveo/lxkns/discovery_fd.go:59.37,63.42 1 1255
github.com/thediveo/lxkns/discovery_fd.go:63.42,64.13 1 4
github.com/thediveo/lxkns/discovery_fd.go:72.4,74.18 3 1251
github.com/thediveo/lxkns/discovery_fd.go:74.18,75.13 1 5
github.com/thediveo/lxkns/discovery_fd.go:80.4,81.30 2 1246
github.com/thediveo/lxkns/discovery_fd.go:81.30,82.13 1 1243
github.com/thediveo/lxkns/discovery_fd.go:87.4,88.49 2 3
github.com/thediveo/lxkns/discovery_fd.go:88.49,89.20 1 2
github.com/thediveo/lxkns/discovery_fd.go:89.20,90.14 1 0
github.com/thediveo/lxkns/discovery_fd.go:92.5,92.51 1 2
github.com/thediveo/lxkns/discovery_fd.go:92.51,93.14 1 0
github.com/thediveo/lxkns/discovery_fd.go:96.4,102.55 3 3
github.com/thediveo/lxkns/discovery_fd.go:102.55,103.13 1 1
github.com/thediveo/lxkns/discovery_fd.go:105.4,106.47 1 2
github.com/thediveo/lxkns/discovery_hierarchy.go:57.89,58.34 1 22
github.com/thediveo/lxkns/discovery_hierarchy.go:58.34,60.3 1 8
github.com/thediveo/lxkns/discovery_hierarchy.go:61.2,63.32 3 14
github.com/thediveo/lxkns/discovery_hierarchy.go:63.32,65.43 2 21
github.com/thediveo/lxkns/discovery_hierarchy.go:65.43,69.12 1 2
github.com/thediveo/lxkns/discovery_hierarchy.go:74.3,75.17 2 19
github.com/thediveo/lxkns/discovery_hierarchy.go:75.17,76.12 1 0
github.com/thediveo/lxkns/discovery_hierarchy.go:78.3,81.7 3 19
github.com/thediveo/lxkns/discovery_hierarchy.go:81.7,86.44 1 26
github.com/thediveo/lxkns/discovery_hierarchy.go:86.44,87.10 1 0
github.com/thediveo/lxkns/discovery_hierarchy.go:92.4,92.39 1 26
github.com/thediveo/lxkns/discovery_hierarchy.go:92.39,94.5 1 17
github.com/thediveo/lxkns/discovery_hierarchy.go:99.4,100.18 2 26
github.com/thediveo/lxkns/discovery_hierarchy.go:100.18,106.10 1 19
github.com/thediveo/lxkns/discovery_hierarchy.go:108.4,109.18 2 7
github.com/thediveo/lxkns/discovery_hierarchy.go:109.18,115.55 1 0
github.com/thediveo/lxkns/discovery_hierarchy.go:117.4,118.11 2 7
github.com/thediveo/lxkns/discovery_hierarchy.go:118.11,132.5 2 2
github.com/thediveo/lxkns/discovery_hierarchy.go:135.4,138.19 4 7
github.com/thediveo/lxkns/discovery_hierarchy.go:141.3,141.26 1 19
github.com/thediveo/lxkns/discovery_owners.go:32.88,33.69 1 89
github.com/thediveo/lxkns/discovery_owners.go:33.69,35.3 1 54
github.com/thediveo/lxkns/discovery_owners.go:39.2,42.27 4 35
github.com/thediveo/lxkns/discovery_owners.go:42.27,44.3 1 42
github.com/thediveo/lxkns/discovery_proc.go:47.88,48.30 1 89
github.com/thediveo/lxkns/discovery_proc.go:48.30,50.3 1 16
github.com/thediveo/lxkns/discovery_proc.go:51.2,56.42 4 73
github.com/thediveo/lxkns/discovery_proc.go:56.42,69.17 3 3117
github.com/thediveo/lxkns/discovery_proc.go:69.17,70.12 1 1945
github.com/thediveo/lxkns/discovery_proc.go:75.3,77.17 3 1172
github.com/thediveo/lxkns/discovery_proc.go:77.17,79.12 2 0
github.com/thediveo/lxkns/discovery_proc.go:81.3,82.10 2 1172
github.com/thediveo/lxkns/discovery_proc.go:82.10,90.4 2 75
github.com/thediveo/lxkns/discovery_proc.go:95.3,102.71 2 1172
github.com/thediveo/lxkns/discovery_proc.go:102.71,104.4 1 546
github.com/thediveo/lxkns/discovery_proc.go:106.3,106.14 1 1172
github.com/thediveo/lxkns/discovery_proc.go:110.2,110.42 1 73
github.com/thediveo/lxkns/discovery_proc.go:110.42,115.40 1 3117
github.com/thediveo/lxkns/discovery_proc.go:115.40,119.33 1 1945
github.com/thediveo/lxkns/discovery_proc.go:119.33,121.5 1 1780
github.com/thediveo/lxkns/discovery_proc.go:122.4,122.12 1 1945
github.com/thediveo/lxkns/discovery_proc.go:128.3,130.82 3 1172
github.com/thediveo/lxkns/discovery_proc.go:130.82,133.4 2 3810
github.com/thediveo/lxkns/discovery_proc.go:134.3,134.72 1 1172
github.com/thediveo/lxkns/discovery_proc.go:138.2,138.27 1 73
github.com/thediveo/lxkns/discovery_proc.go:138.27,139.48 1 75
github.com/thediveo/lxkns/discovery_proc.go:139.48,142.4 1 75
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:31.60,31.81 1 117
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:35.64,35.87 1 3
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:40.51,43.2 1 0
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:47.65,50.23 2 0
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:50.23,52.3 1 0
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:52.8,54.3 1 0
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:56.2,56.28 1 0
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:56.28,58.3 1 0
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:58.8,60.40 2 0
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:60.40,62.4 1 0
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:63.3,63.47 1 0
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:65.2,65.64 1 0
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:71.67,74.2 2 1
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:78.69,79.23 1 7
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:79.23,82.29 1 0
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:84.2,84.21 1 7
github.com/thediveo/lxkns/internal/namespaces/hierarchical.go:93.78,95.2 1 5
github.com/thediveo/lxkns/internal/namespaces/new.go:14.94,15.16 1 92
github.com/thediveo/lxkns/internal/namespaces/new.go:16.29,30.33 2 18
github.com/thediveo/lxkns/internal/namespaces/new.go:30.33,32.4 1 144
github.com/thediveo/lxkns/internal/namespaces/new.go:33.3,33.14 1 18
github.com/thediveo/lxkns/internal/namespaces/new.go:34.28,41.4 1 10
github.com/thediveo/lxkns/internal/namespaces/new.go:42.10,43.63 1 64
github.com/thediveo/lxkns/internal/namespaces/plain.go:38.53,38.72 1 34
github.com/thediveo/lxkns/internal/namespaces/plain.go:42.57,42.78 1 16
github.com/thediveo/lxkns/internal/namespaces/plain.go:47.52,47.72 1 6
github.com/thediveo/lxkns/internal/namespaces/plain.go:58.41,58.59 1 32
github.com/thediveo/lxkns/internal/namespaces/plain.go:63.55,63.77 1 75
github.com/thediveo/lxkns/internal/namespaces/plain.go:70.59,73.35 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:73.35,74.15 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:74.15,76.4 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:76.9,76.42 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:76.42,78.4 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:78.9,78.63 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:78.63,88.4 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:90.2,90.8 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:96.57,98.39 2 7
github.com/thediveo/lxkns/internal/namespaces/plain.go:98.39,100.3 1 21
github.com/thediveo/lxkns/internal/namespaces/plain.go:101.2,101.13 1 7
github.com/thediveo/lxkns/internal/namespaces/plain.go:106.44,108.22 2 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:108.22,112.3 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:112.8,114.3 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:115.2,115.38 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:115.38,117.3 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:118.2,118.10 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:123.50,125.2 1 1
github.com/thediveo/lxkns/internal/namespaces/plain.go:128.50,129.27 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:129.27,131.3 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:132.2,133.37 2 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:133.37,135.3 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:136.2,136.65 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:142.59,143.37 1 1172
github.com/thediveo/lxkns/internal/namespaces/plain.go:143.37,144.21 1 1576
github.com/thediveo/lxkns/internal/namespaces/plain.go:144.21,146.4 1 969
github.com/thediveo/lxkns/internal/namespaces/plain.go:148.2,148.41 1 203
github.com/thediveo/lxkns/internal/namespaces/plain.go:152.47,154.2 1 84
github.com/thediveo/lxkns/internal/namespaces/plain.go:159.56,160.16 1 546
github.com/thediveo/lxkns/internal/namespaces/plain.go:160.16,162.3 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:165.2,166.16 2 546
github.com/thediveo/lxkns/internal/namespaces/plain.go:166.16,168.3 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:172.2,173.29 2 546
github.com/thediveo/lxkns/internal/namespaces/plain.go:177.67,179.2 1 5
github.com/thediveo/lxkns/internal/namespaces/plain.go:183.71,185.2 1 37
github.com/thediveo/lxkns/internal/namespaces/plain.go:194.98,200.37 1 42
github.com/thediveo/lxkns/internal/namespaces/plain.go:200.37,202.18 2 38
github.com/thediveo/lxkns/internal/namespaces/plain.go:202.18,204.4 1 0
github.com/thediveo/lxkns/internal/namespaces/plain.go:205.3,211.69 3 38
github.com/thediveo/lxkns/internal/namespaces/user.go:33.37,33.60 1 0
github.com/thediveo/lxkns/internal/namespaces/user.go:38.57,38.79 1 0
github.com/thediveo/lxkns/internal/namespaces/user.go:42.43,45.16 3 0
github.com/thediveo/lxkns/internal/namespaces/user.go:45.16,47.3 1 0
github.com/thediveo/lxkns/internal/namespaces/user.go:48.2,50.42 3 0
github.com/thediveo/lxkns/internal/namespaces/user.go:50.42,51.37 1 0
github.com/thediveo/lxkns/internal/namespaces/user.go:51.37,53.4 1 0
github.com/thediveo/lxkns/internal/namespaces/user.go:55.2,55.17 1 0
github.com/thediveo/lxkns/internal/namespaces/user.go:55.17,57.3 1 0
github.com/thediveo/lxkns/internal/namespaces/user.go:58.2,60.19 3 0
github.com/thediveo/lxkns/internal/namespaces/user.go:60.19,62.3 1 0
github.com/thediveo/lxkns/internal/namespaces/user.go:63.2,68.10 1 0
github.com/thediveo/lxkns/internal/namespaces/user.go:73.63,75.2 1 17
github.com/thediveo/lxkns/internal/namespaces/user.go:79.48,81.2 1 0
github.com/thediveo/lxkns/internal/namespaces/user.go:89.70,91.2 1 0
github.com/thediveo/lxkns/internal/namespaces/user.go:102.59,105.2 2 6
github.com/thediveo/lxkns/model/namespaces.go:93.65,94.40 1 192
github.com/thediveo/lxkns/model/namespaces.go:94.40,96.3 1 192
github.com/thediveo/lxkns/model/namespaces.go:97.2,97.11 1 0
github.com/thediveo/lxkns/model/namespaces.go:200.40,202.69 2 0
github.com/thediveo/lxkns/model/namespaces.go:202.69,204.3 1 0
github.com/thediveo/lxkns/model/namespaces.go:205.2,205.14 1 0
github.com/thediveo/lxkns/model/process.go:61.48,62.24 1 0
github.com/thediveo/lxkns/model/process.go:62.24,63.60 1 0
github.com/thediveo/lxkns/model/process.go:63.60,65.4 1 0
github.com/thediveo/lxkns/model/process.go:65.9,67.4 1 0
github.com/thediveo/lxkns/model/process.go:71.2,71.20 1 0
github.com/thediveo/lxkns/model/process.go:71.20,73.3 1 0
github.com/thediveo/lxkns/model/process.go:76.2,76.20 1 0
github.com/thediveo/lxkns/model/process.go:76.20,78.3 1 0
github.com/thediveo/lxkns/model/process.go:79.2,79.8 1 0
github.com/thediveo/lxkns/model/process.go:85.46,87.2 1 0
github.com/thediveo/lxkns/model/process.go:91.63,94.16 3 2356
github.com/thediveo/lxkns/model/process.go:94.16,96.3 1 2
github.com/thediveo/lxkns/model/process.go:97.2,98.17 2 2354
github.com/thediveo/lxkns/model/process.go:98.17,100.3 1 0
github.com/thediveo/lxkns/model/process.go:104.2,105.16 2 2354
github.com/thediveo/lxkns/model/process.go:105.16,108.35 3 2354
github.com/thediveo/lxkns/model/process.go:108.35,110.4 1 3797
github.com/thediveo/lxkns/model/process.go:112.2,112.13 1 2354
github.com/thediveo/lxkns/model/process.go:118.62,125.22 3 2354
github.com/thediveo/lxkns/model/process.go:125.22,127.3 1 0
github.com/thediveo/lxkns/model/process.go:128.2,129.27 2 2354
github.com/thediveo/lxkns/model/process.go:129.27,131.3 1 0
github.com/thediveo/lxkns/model/process.go:132.2,140.19 4 2354
github.com/thediveo/lxkns/model/process.go:140.19,142.3 1 0
github.com/thediveo/lxkns/model/process.go:143.2,144.17 2 2354
github.com/thediveo/lxkns/model/process.go:144.17,146.3 1 0
github.com/thediveo/lxkns/model/process.go:147.2,154.32 2 2354
github.com/thediveo/lxkns/model/process.go:154.32,156.3 1 0
github.com/thediveo/lxkns/model/process.go:157.2,158.24 2 2354
github.com/thediveo/lxkns/model/process.go:158.24,160.3 1 0
github.com/thediveo/lxkns/model/process.go:164.2,165.28 2 2354
github.com/thediveo/lxkns/model/process.go:165.28,167.3 1 0
github.com/thediveo/lxkns/model/process.go:168.2,172.26 3 2354
github.com/thediveo/lxkns/model/process.go:172.26,174.3 1 0
github.com/thediveo/lxkns/model/process.go:175.2,176.8 2 2354
github.com/thediveo/lxkns/model/process.go:183.32,186.2 2 0
github.com/thediveo/lxkns/model/process.go:189.35,190.14 1 0
github.com/thediveo/lxkns/model/process.go:190.14,192.3 1 0
github.com/thediveo/lxkns/model/process.go:193.2,193.73 1 0
github.com/thediveo/lxkns/model/process.go:199.42,201.2 1 12
github.com/thediveo/lxkns/model/process.go:205.57,207.16 2 12
github.com/thediveo/lxkns/model/process.go:207.16,209.3 1 0
github.com/thediveo/lxkns/model/process.go:212.2,213.40 2 12
github.com/thediveo/lxkns/model/process.go:213.40,217.29 2 3064
github.com/thediveo/lxkns/model/process.go:217.29,218.12 1 708
github.com/thediveo/lxkns/model/process.go:220.3,221.18 2 2356
github.com/thediveo/lxkns/model/process.go:221.18,222.12 1 2
github.com/thediveo/lxkns/model/process.go:224.3,224.22 1 2354
github.com/thediveo/lxkns/model/process.go:231.2,231.26 1 12
github.com/thediveo/lxkns/model/process.go:231.26,232.38 1 2354
github.com/thediveo/lxkns/model/process.go:232.38,235.4 2 2330
github.com/thediveo/lxkns/model/process.go:238.2,240.8 2 12
github.com/thediveo/lxkns/model/process.go:247.42,247.59 1 0
github.com/thediveo/lxkns/model/process.go:248.42,248.69 1 0
github.com/thediveo/lxkns/model/process.go:249.47,251.2 1 0
github.com/thediveo/lxkns/model/process.go:257.43,258.27 1 12
github.com/thediveo/lxkns/model/process.go:258.27,260.3 1 2354
github.com/thediveo/lxkns/model/process.go:261.2,261.12 1 12
github.com/thediveo/lxkns/model/process.go:269.59,271.16 2 2354
github.com/thediveo/lxkns/model/process.go:271.16,273.3 1 0
github.com/thediveo/lxkns/model/process.go:274.2,276.21 3 2354
github.com/thediveo/lxkns/model/process.go:276.21,277.17 1 14124
github.com/thediveo/lxkns/model/process.go:277.17,286.70 1 14124
github.com/thediveo/lxkns/model/process.go:286.70,288.38 2 14124
github.com/thediveo/lxkns/model/process.go:288.38,289.28 1 16478
github.com/thediveo/lxkns/model/process.go:289.28,295.20 2 2354
github.com/thediveo/lxkns/model/process.go:295.20,297.8 1 1524
github.com/thediveo/lxkns/model/process.go:298.7,298.16 1 830
github.com/thediveo/lxkns/model/process.go:304.2,304.11 1 0
github.com/thediveo/lxkns/ops/errors.go:42.83,43.18 1 0
github.com/thediveo/lxkns/ops/errors.go:43.18,45.3 1 0
github.com/thediveo/lxkns/ops/errors.go:46.2,46.67 1 0
github.com/thediveo/lxkns/ops/errors.go:51.98,56.2 1 19
github.com/thediveo/lxkns/ops/errors.go:59.48,61.17 2 0
github.com/thediveo/lxkns/ops/errors.go:61.17,63.3 1 0
github.com/thediveo/lxkns/ops/errors.go:64.2,64.18 1 0
github.com/thediveo/lxkns/ops/errors.go:64.18,66.3 1 0
github.com/thediveo/lxkns/ops/errors.go:67.2,67.10 1 0
github.com/thediveo/lxkns/ops/errors.go:71.48,71.64 1 0
github.com/thediveo/lxkns/ops/errors.go:74.50,77.18 2 0
github.com/thediveo/lxkns/ops/errors.go:77.18,79.3 1 0
github.com/thediveo/lxkns/ops/errors.go:80.2,80.10 1 0
github.com/thediveo/lxkns/ops/fd.go:37.41,39.2 1 0
github.com/thediveo/lxkns/ops/fd.go:45.63,47.16 2 0
github.com/thediveo/lxkns/ops/fd.go:47.16,49.3 1 0
github.com/thediveo/lxkns/ops/fd.go:50.2,50.38 1 0
github.com/thediveo/lxkns/ops/fd.go:57.59,59.2 1 0
github.com/thediveo/lxkns/ops/fd.go:67.52,76.2 2 0
github.com/thediveo/lxkns/ops/fd.go:83.54,89.2 2 0
github.com/thediveo/lxkns/ops/fd.go:95.49,97.2 1 0
github.com/thediveo/lxkns/ops/fd.go:103.64,105.46 2 1757
github.com/thediveo/lxkns/ops/fd.go:105.46,107.3 1 0
github.com/thediveo/lxkns/ops/fd.go:108.2,108.63 1 1757
github.com/thediveo/lxkns/ops/fd.go:115.85,117.16 2 0
github.com/thediveo/lxkns/ops/fd.go:117.16,119.3 1 0
github.com/thediveo/lxkns/ops/fd.go:120.2,121.25 2 0
github.com/thediveo/lxkns/ops/fd.go:121.26,121.27 0 0
github.com/thediveo/lxkns/ops/fd.go:134.71,135.27 1 0
github.com/thediveo/lxkns/ops/fd.go:135.28,135.29 0 0
github.com/thediveo/lxkns/ops/file.go:42.70,43.28 1 0
github.com/thediveo/lxkns/ops/file.go:43.28,45.3 1 0
github.com/thediveo/lxkns/ops/file.go:46.2,46.48 1 0
github.com/thediveo/lxkns/ops/file.go:51.86,52.16 1 0
github.com/thediveo/lxkns/ops/file.go:52.16,54.3 1 0
github.com/thediveo/lxkns/ops/file.go:55.2,55.48 1 0
github.com/thediveo/lxkns/ops/file.go:55.48,57.3 1 0
github.com/thediveo/lxkns/ops/file.go:58.2,60.38 1 0
github.com/thediveo/lxkns/ops/file.go:66.46,74.15 1 19
github.com/thediveo/lxkns/ops/file.go:74.15,75.35 1 19
github.com/thediveo/lxkns/ops/file.go:75.35,77.4 1 0
github.com/thediveo/lxkns/ops/file.go:79.2,79.65 1 19
github.com/thediveo/lxkns/ops/file.go:86.64,88.16 2 0
github.com/thediveo/lxkns/ops/file.go:88.16,90.3 1 0
github.com/thediveo/lxkns/ops/file.go:91.2,91.38 1 0
github.com/thediveo/lxkns/ops/file.go:96.60,98.2 1 1736
github.com/thediveo/lxkns/ops/file.go:104.53,113.2 2 546
github.com/thediveo/lxkns/ops/file.go:120.55,126.2 2 0
github.com/thediveo/lxkns/ops/file.go:132.50,134.2 1 17
github.com/thediveo/lxkns/ops/file.go:140.86,142.16 2 0
github.com/thediveo/lxkns/ops/file.go:142.16,144.3 1 0
github.com/thediveo/lxkns/ops/file.go:145.2,145.25 1 0
github.com/thediveo/lxkns/ops/file.go:145.26,145.27 0 0
github.com/thediveo/lxkns/ops/file.go:159.58,160.31 1 0
github.com/thediveo/lxkns/ops/file.go:160.32,160.33 0 0
github.com/thediveo/lxkns/ops/ioctl.go:53.45,55.2 1 600
github.com/thediveo/lxkns/ops/ioctl.go:57.33,59.2 1 600
github.com/thediveo/lxkns/ops/ioctl.go:74.43,77.16 2 583
github.com/thediveo/lxkns/ops/ioctl.go:77.16,79.3 1 19
github.com/thediveo/lxkns/ops/ioctl.go:80.2,80.24 1 564
github.com/thediveo/lxkns/ops/owneruid.go:33.52,43.16 3 17
github.com/thediveo/lxkns/ops/owneruid.go:43.16,45.3 1 0
github.com/thediveo/lxkns/ops/owneruid.go:46.2,46.22 1 17
github.com/thediveo/lxkns/ops/path.go:34.42,36.2 1 0
github.com/thediveo/lxkns/ops/path.go:42.64,47.16 2 0
github.com/thediveo/lxkns/ops/path.go:47.16,49.3 1 0
github.com/thediveo/lxkns/ops/path.go:50.2,52.16 3 0
github.com/thediveo/lxkns/ops/path.go:52.16,54.3 1 0
github.com/thediveo/lxkns/ops/path.go:55.2,55.38 1 0
github.com/thediveo/lxkns/ops/path.go:60.60,63.16 2 26
github.com/thediveo/lxkns/ops/path.go:63.16,65.3 1 5
github.com/thediveo/lxkns/ops/path.go:66.2,67.27 2 21
github.com/thediveo/lxkns/ops/path.go:74.53,77.16 2 11
github.com/thediveo/lxkns/ops/path.go:77.16,79.3 1 0
github.com/thediveo/lxkns/ops/path.go:80.2,88.91 3 11
github.com/thediveo/lxkns/ops/path.go:96.55,98.16 2 0
github.com/thediveo/lxkns/ops/path.go:98.16,100.3 1 0
github.com/thediveo/lxkns/ops/path.go:101.2,106.48 3 0
github.com/thediveo/lxkns/ops/path.go:113.50,115.16 2 0
github.com/thediveo/lxkns/ops/path.go:115.16,117.3 1 0
github.com/thediveo/lxkns/ops/path.go:118.2,119.26 2 0
github.com/thediveo/lxkns/ops/path.go:126.86,128.16 2 0
github.com/thediveo/lxkns/ops/path.go:128.16,130.3 1 0
github.com/thediveo/lxkns/ops/path.go:131.2,132.16 2 0
github.com/thediveo/lxkns/ops/path.go:132.16,134.3 1 0
github.com/thediveo/lxkns/ops/path.go:135.2,135.25 1 0
github.com/thediveo/lxkns/ops/path.go:135.25,135.44 1 0
github.com/thediveo/lxkns/ops/path.go:149.58,152.16 3 0
github.com/thediveo/lxkns/ops/path.go:152.16,154.3 1 0
github.com/thediveo/lxkns/ops/path.go:155.2,155.26 1 0
github.com/thediveo/lxkns/ops/path.go:155.26,155.50 1 0
github.com/thediveo/lxkns/ops/switchns.go:37.47,39.12 2 0
github.com/thediveo/lxkns/ops/switchns.go:39.12,46.32 2 0
github.com/thediveo/lxkns/ops/switchns.go:46.32,57.18 2 0
github.com/thediveo/lxkns/ops/switchns.go:57.18,60.5 2 0
github.com/thediveo/lxkns/ops/switchns.go:61.4,63.18 3 0
github.com/thediveo/lxkns/ops/switchns.go:63.18,68.5 2 0
github.com/thediveo/lxkns/ops/switchns.go:72.3,73.6 2 0
github.com/thediveo/lxkns/ops/switchns.go:78.2,78.18 1 0
github.com/thediveo/lxkns/ops/switchns.go:84.79,86.22 2 0
github.com/thediveo/lxkns/ops/switchns.go:86.22,88.3 1 0
github.com/thediveo/lxkns/ops/switchns.go:88.28,90.3 1 0
github.com/thediveo/lxkns/ops/switchns.go:91.2,91.22 1 0
github.com/thediveo/lxkns/ops/switchns.go:111.56,120.15 4 0
github.com/thediveo/lxkns/ops/switchns.go:120.15,125.51 1 0
